Date,asset_1,asset_2,spread,z_score
2017-08-17 00:00:00,49.70014190673828,43.55341720581055,-8.812513069509713,-2.236973124539902
2017-08-18 00:00:00,49.663482666015625,43.701507568359375,-9.048127084508288,-2.3327835276264675
2017-08-21 00:00:00,49.6543083190918,43.79199981689453,-9.178874939465743,-2.3434067955566262
2017-08-22 00:00:00,50.16310119628906,43.96475982666016,-8.902179736656265,-2.0742455979540866
2017-08-23 00:00:00,50.11725234985352,44.03879928588867,-9.047498282839904,-2.124100929766061
2017-08-24 00:00:00,50.268516540527344,44.04703521728516,-8.90729880862527,-1.9643652674331344
2017-08-25 00:00:00,50.39685821533203,44.326759338378906,-9.154757749160332,-2.0803444720714777
2017-08-28 00:00:00,50.58019256591797,44.30206680297852,-8.93824974890314,-1.870446628745137
2017-08-29 00:00:00,50.64436340332031,44.12107849121094,-8.630926770506967,-1.6154567698218854
2017-08-30 00:00:00,50.9468879699707,44.09638214111328,-8.295223429258748,-1.3512066096085147
2017-08-31 00:00:00,51.446510314941406,44.43368911743164,-8.248762466163825,-1.2942211695986796
2017-09-01 00:00:00,51.73527526855469,44.55710220336914,-8.125799136861474,-1.187119809786776
2017-09-05 00:00:00,51.25399017333984,44.21979522705078,-8.153922850200544,-1.1838703364133372
2017-09-06 00:00:00,51.3410758972168,44.53242492675781,-8.486845358234376,-1.39205667332788
2017-09-07 00:00:00,51.21731185913086,44.869728088378906,-9.063765653269527,-1.7595607394925998
2017-09-08 00:00:00,51.25857925415039,44.82859420776367,-8.96723617507292,-1.6564969746528384
2017-09-11 00:00:00,51.79486083984375,45.21525955200195,-8.950427396111898,-1.6184059062955776
2017-09-12 00:00:00,52.11113739013672,45.23993682861328,-8.667303995783918,-1.39882072580585
2017-09-13 00:00:00,52.24405670166016,45.03426742553711,-8.258074268375097,-1.0896339935665516
2017-09-14 00:00:00,52.17530822753906,45.13298797607422,-8.459450717135866,-1.2171465662172367
2017-09-15 00:00:00,52.42739486694336,45.2481689453125,-8.362106110509885,-1.128358577774466
2017-09-18 00:00:00,52.78033828735352,45.322208404541016,-8.108632389847834,-0.9278099285351463
2017-09-19 00:00:00,52.76200485229492,45.47851943969727,-8.336964815935275,-1.0930313073001399
2017-09-20 00:00:00,52.97742462158203,45.40242004394531,-8.019307886553605,-0.82994793922385
2017-09-21 00:00:00,52.91326904296875,45.31969451904297,-7.972324307624639,-0.7785738808040514
2017-09-22 00:00:00,53.1195182800293,45.36106491088867,-7.821654899188353,-0.6411278012896018
2017-09-25 00:00:00,53.20660781860352,45.07155990600586,-7.345624433555365,-0.23628810664892902
2017-09-26 00:00:00,53.38536834716797,44.94749069213867,-7.000180793310385,0.06394321098933882
2017-09-27 00:00:00,54.41968536376953,44.906131744384766,-5.910299322864262,0.9812180968502345
2017-09-28 00:00:00,54.55765914916992,45.01366424560547,-5.9167920924744095,0.9827731999429103
2017-09-29 00:00:00,54.6910285949707,45.27007675170898,-6.127904835759537,0.8150353096290112
2017-10-02 00:00:00,55.37166595458984,45.27007675170898,-5.447267476140404,1.3933852934420126
2017-10-03 00:00:00,55.4682502746582,45.5264892578125,-5.695165345157967,1.1850743360798663
2017-10-04 00:00:00,55.31649017333984,45.49340438842773,-5.802476958356621,1.08775256717585
2017-10-05 00:00:00,55.4544563293457,45.509952545166016,-5.686742733800472,1.177080573739209
2017-10-06 00:00:00,55.41307067871094,45.45204544067383,-5.650331999140974,1.19571601336518
2017-10-09 00:00:00,55.16472244262695,45.44377136230469,-5.8875642695001105,0.9826856209430066
2017-10-10 00:00:00,55.3256721496582,45.840816497802734,-6.260032294391287,0.6674844290887578
2017-10-11 00:00:00,55.29807662963867,46.04760360717773,-6.565439833780459,0.4070969477019536
2017-10-12 00:00:00,55.21529769897461,46.00624847412109,-6.592659435526535,0.38139545374884415
2017-10-13 00:00:00,55.13712310791016,46.312286376953125,-7.081986385393186,-0.02314700009344318
2017-10-16 00:00:00,55.13712310791016,46.26266098022461,-7.015316215676911,0.03360060372151266
2017-10-17 00:00:00,54.939361572265625,46.13858413696289,-7.046384389787775,0.009666019778579895
2017-10-18 00:00:00,55.19231033325195,46.254390716552734,-6.949018149536833,0.09178867258847236
2017-10-19 00:00:00,55.08652877807617,46.06413269042969,-6.799193992159836,0.2139376267387424
2017-10-20 00:00:00,55.36247253417969,46.03933334350586,-6.48993308844117,0.46563284737097116
2017-10-23 00:00:00,54.94856643676758,45.915260314941406,-6.737150949246178,0.26157095309544937
2017-10-24 00:00:00,55.06353378295898,45.99796295166016,-6.733292011037626,0.264533461474223
2017-10-25 00:00:00,54.79680252075195,45.83253860473633,-6.777780832646123,0.22713165699613874
2017-10-26 00:00:00,54.939361572265625,45.7663688659668,-6.54632480489304,0.4173124356529817
2017-10-27 00:00:00,55.31188583374024,45.94834518432617,-6.418280040393213,0.5204721588366629
2017-10-30 00:00:00,54.66342544555664,45.97315216064453,-7.100067826045105,-0.0364710993701004
2017-10-31 00:00:00,55.09573745727539,46.18822860717773,-6.956704299127111,0.09585755111044865
2017-11-01 00:00:00,54.7324104309082,46.33710479736328,-7.520041834643131,-0.3629701127781566
2017-11-02 00:00:00,54.897987365722656,46.43635559082031,-7.4878052392612275,-0.32176511843544015
2017-11-03 00:00:00,54.86579132080078,46.34536743164063,-7.3977615356957145,-0.23203213419331356
2017-11-06 00:00:00,54.97615814208984,46.502540588378906,-7.498551938839725,-0.30442075276095076
2017-11-07 00:00:00,54.29091262817383,46.32884216308594,-7.950439046432358,-0.6828691707430138
2017-11-08 00:00:00,54.3782958984375,46.502540588378906,-8.096414182492062,-0.7936990509881844
2017-11-09 00:00:00,54.11614608764648,46.221317291259766,-7.980749281802311,-0.6766905109276116
2017-11-10 00:00:00,54.11614608764648,46.09722900390625,-7.814040545488936,-0.5155457718775183
2017-11-13 00:00:00,54.14374923706055,45.89043426513672,-7.508615126852085,-0.23160232533510877
2017-11-14 00:00:00,54.01036834716797,45.840816497802734,-7.5753360968815215,-0.277013253180599
2017-11-15 00:00:00,53.78042602539063,45.58440399169922,-7.460796229572935,-0.15982957503002884
2017-11-16 00:00:00,54.54384231567383,46.105506896972656,-7.397465408113007,-0.0906557848867256
2017-11-17 00:00:00,54.82439422607422,46.06413269042969,-7.061328544161789,0.2300047889439876
2017-11-20 00:00:00,55.18310546875,46.13858413696289,-6.8026404933034,0.48657828391149033
2017-11-21 00:00:00,55.79477691650391,46.51081466674805,-6.691049130150503,0.6050482608132493
2017-11-22 00:00:00,55.69819641113281,46.64315414428711,-6.965423588000419,0.36708978735641257
2017-11-24 00:00:00,55.76718521118164,46.89129257202149,-7.229801011312674,0.13191727073864254
2017-11-27 00:00:00,55.58322525024414,46.54389953613281,-6.947049284529982,0.42279258429239636
2017-11-28 00:00:00,56.45243453979492,46.82512664794922,-6.455659831386541,0.9307370812865416
2017-11-29 00:00:00,56.60878753662109,46.502540588378906,-5.865922544308475,1.5214263066159088
2017-11-30 00:00:00,56.74676513671875,46.47771453857422,-5.694591922109687,1.6853979702156177
2017-12-01 00:00:00,56.489234924316406,46.40328598022461,-5.852129692254039,1.5220848016942943
2017-12-04 00:00:00,56.30526351928711,46.23785400390625,-5.813848406831681,1.5481939584703597
2017-12-05 00:00:00,55.73958587646485,46.17168045043945,-6.290623948487962,1.0692113531904002
2017-12-06 00:00:00,55.4682502746582,45.906982421875,-6.206346020704132,1.1503359178370436
2017-12-07 00:00:00,55.872955322265625,46.02278518676758,-5.957218368905529,1.3802588266342941
2017-12-08 00:00:00,55.89595413208008,46.30401992797852,-6.312049645351564,1.0314010569573744
2017-12-11 00:00:00,55.877559661865234,46.40328598022461,-6.4638049547052105,0.8813122642314413
2017-12-12 00:00:00,55.675201416015625,46.38674545288086,-6.6439415189582505,0.7064076196627155
2017-12-13 00:00:00,56.05231094360352,46.64315414428711,-6.611309055529709,0.7403192738704025
2017-12-14 00:00:00,55.41596603393555,46.42809677124024,-6.958731105029763,0.41127725672162924
2017-12-15 00:00:00,56.261043548583984,46.40328598022461,-6.0803210679864605,1.2633648354327995
2017-12-18 00:00:00,56.9814682006836,46.932647705078125,-6.071077350728693,1.2562936352367742
2017-12-19 00:00:00,56.52890396118164,46.79203796386719,-6.33473679695355,0.9887016922780245
2017-12-20 00:00:00,56.64896011352539,46.78377914428711,-6.203585178591219,1.098398946228047
2017-12-21 00:00:00,56.8706283569336,47.01676559448242,-6.29492695021807,0.9933914084955626
2017-12-22 00:00:00,56.77364349365234,47.15874099731445,-6.582651330487593,0.7034000566078383
2017-12-26 00:00:00,56.80135345458984,47.18378829956055,-6.588591637392128,0.6829612938238595
2017-12-27 00:00:00,56.72747421264648,47.26729202270508,-6.7746555218975,0.4922455292965856
2017-12-28 00:00:00,56.9814682006836,47.35081100463867,-6.632866676128664,0.6151489604859061
2017-12-29 00:00:00,56.473480224609375,47.44267654418945,-7.264273133800806,-0.00046645260212633464
2018-01-02 00:00:00,57.009159088134766,47.9186897277832,-7.368103107071136,-0.1106898566657787
2018-01-03 00:00:00,57.06458282470703,48.25273132324219,-7.761453815232883,-0.49987135026364055
2018-01-04 00:00:00,57.22621536254883,48.65357971191406,-8.138348561101296,-0.8691154572692924
2018-01-05 00:00:00,57.401702880859375,48.97928237915039,-8.400432398048281,-1.1154326995986574
2018-01-08 00:00:00,57.46173095703125,48.95421600341797,-8.306728429401531,-1.0218048703842908
2018-01-09 00:00:00,57.39708709716797,48.9959716796875,-8.427469735472386,-1.1436116615879677
2018-01-10 00:00:00,57.392459869384766,48.82895278930664,-8.207712303351855,-0.9425936013651863
2018-01-11 00:00:00,58.38532638549805,49.137943267822266,-7.629964839203993,-0.39630521097455784
2018-01-12 00:00:00,58.611602783203125,49.61396026611328,-8.043202403221201,-0.8320824220160071
2018-01-16 00:00:00,57.87272644042969,49.5638542175293,-8.714762835530863,-1.5177990908862122
2018-01-17 00:00:00,58.38995361328125,49.906246185302734,-8.65752857166953,-1.4734992110013634
2018-01-18 00:00:00,58.01588439941406,49.84779357910156,-8.953068535743313,-1.7733752129930778
2018-01-19 00:00:00,58.787105560302734,50.07326889038086,-8.48476640947834,-1.3173819313281556
2018-01-22 00:00:00,59.04108810424805,50.34886169433594,-8.60103418540021,-1.449107823195364
2018-01-23 00:00:00,59.24427032470703,50.54928588867188,-8.667115606796344,-1.5164648592911854
2018-01-24 00:00:00,58.87483978271485,50.76640701293945,-9.328241594229446,-2.1532516915537356
2018-01-25 00:00:00,58.93486785888672,50.58269119262695,-9.021397054568013,-1.811938459911234
2018-01-26 00:00:00,59.14729690551758,51.083763122558594,-9.482142487354608,-2.214622930747374
2018-01-29 00:00:00,58.83790588378906,50.55764389038086,-9.084708761823634,-1.7909783989402022
2018-01-30 00:00:00,58.251407623291016,50.08162307739258,-9.031687935672835,-1.720498573033332
2018-01-31 00:00:00,57.98819351196289,50.15678024291992,-9.39587335023333,-2.056613586435075
2018-02-01 00:00:00,58.10826110839844,50.115028381347656,-9.219713432516784,-1.8768568161518384
2018-02-02 00:00:00,56.94913482666016,49.021026611328125,-8.909082523675359,-1.5811282888924967
2018-02-05 00:00:00,54.82023239135742,47.050174713134766,-8.390207022672186,-1.0906975688135738
2018-02-06 00:00:00,55.47137069702149,48.18592071533203,-9.264907979015682,-1.894505201321389
2018-02-07 00:00:00,55.52217864990234,47.3174057006836,-8.047277244958565,-0.7480178394546143
2018-02-08 00:00:00,53.822750091552734,46.01464080810547,-7.996481881396861,-0.7053791108227419
2018-02-09 00:00:00,54.39537811279297,46.44889450073242,-8.007260125818199,-0.7171584016011726
2018-02-12 00:00:00,54.85255432128906,47.10028076171875,-8.425201003204322,-1.1141099871643794
2018-02-13 00:00:00,55.0511360168457,47.10028076171875,-8.226619307647681,-0.9212983244245262
2018-02-14 00:00:00,56.00706481933594,47.94374084472656,-8.403852768638558,-1.0819258367194808
2018-02-15 00:00:00,56.6074104309082,48.36964416503906,-8.37569495847167,-1.0455949363295909
2018-02-16 00:00:00,56.82905960083008,48.43645095825195,-8.243798627525976,-0.9087255171256515
2018-02-20 00:00:00,56.399600982666016,47.91033554077149,-7.966437623357123,-0.6376997255032419
2018-02-21 00:00:00,56.40882110595703,47.793418884277344,-7.800143625699576,-0.4673270822644897
2018-02-22 00:00:00,56.33493423461914,48.01054382324219,-8.165731067404977,-0.7963208503866432
2018-02-23 00:00:00,57.03687286376953,48.53667068481445,-8.170627435367209,-0.7843275838725899
2018-02-26 00:00:00,57.44326019287109,48.90411758422852,-8.257893532951066,-0.8521270863698166
2018-02-27 00:00:00,56.6304931640625,48.06900787353516,-7.94871676253473,-0.5377477618694453
2018-02-28 00:00:00,55.75768280029297,47.52618408203125,-8.092260325605793,-0.6627506201545499
2018-03-01 00:00:00,55.52677917480469,47.03347396850586,-7.661223310712522,-0.21996224978425907
2018-03-02 00:00:00,56.48271942138672,47.167083740234375,-6.88478361715628,0.5811020184927764
2018-03-05 00:00:00,56.92604064941406,47.359161376953125,-6.699512691654398,0.7861750524752923
2018-03-06 00:00:00,57.56794357299805,47.718257904052734,-6.540044730499616,0.9563857351645733
2018-03-07 00:00:00,58.066688537597656,47.66816329956055,-5.973999230215924,1.5236737938500469
2018-03-08 00:00:00,57.92815017700195,47.76837158203125,-6.24716428681262,1.2352675834333284
2018-03-09 00:00:00,58.87946319580078,48.219329833984375,-5.9016995871143365,1.5577114087655086
2018-03-12 00:00:00,58.99491500854492,48.302833557128906,-5.898432416932209,1.532519859465465
2018-03-13 00:00:00,58.69012451171875,47.960445404052734,-5.743235129694725,1.6522524629861228
2018-03-14 00:00:00,58.44075012207031,48.08570861816406,-6.1608967330393085,1.2248415659450336
2018-03-15 00:00:00,58.17289733886719,48.01889419555664,-6.3389864274131185,1.0421272137387687
2018-03-16 00:00:00,58.47768783569336,47.927024841308594,-5.910772324062464,1.4444096025612605
2018-03-19 00:00:00,57.93276977539063,47.50947952270508,-5.894731297069157,1.4394086438312292
2018-03-20 00:00:00,57.92815017700195,47.65980911254883,-6.1013140016288645,1.227916120948482
2018-03-21 00:00:00,58.28373336791992,47.793418884277344,-5.925231363736685,1.376821295132419
2018-03-22 00:00:00,56.96797561645508,46.75787734985352,-5.84977142426839,1.431110840384806
2018-03-23 00:00:00,55.714656829833984,46.22340774536133,-6.3850469993737775,0.927176336333655
2018-03-26 00:00:00,56.9171142578125,47.17118453979492,-6.4558980767905325,0.8516286988874237
2018-03-27 00:00:00,55.84415817260742,46.660457611083984,-6.842708493435872,0.48792049045920705
2018-03-28 00:00:00,55.79791259765625,46.81953811645508,-7.1026737561038615,0.24051440272652205
2018-03-29 00:00:00,56.38988876342773,47.347015380859375,-7.2193468114498955,0.1287574695698421
2018-04-02 00:00:00,55.03944778442383,46.6102180480957,-7.579923598725834,-0.20710039350423037
2018-04-03 00:00:00,55.82104110717773,47.045597076416016,-7.383248394970913,-0.024074159571790366
2018-04-04 00:00:00,56.482383728027344,47.12095260620117,-6.823143573535184,0.4899013060642432
2018-04-05 00:00:00,56.92173767089844,47.43073654174805,-6.799974667355549,0.5000809628997732
2018-04-06 00:00:00,55.87653350830078,46.9367561340332,-7.181531589024679,0.13505275657727872
2018-04-09 00:00:00,55.88116836547852,47.28839874267578,-7.649317587763292,-0.30609430818101196
2018-04-10 00:00:00,56.98185729980469,47.84937286376953,-7.302279854743631,0.01815545535717367
2018-04-11 00:00:00,57.04661178588867,47.70703506469727,-7.046298983647489,0.25380970394441515
2018-04-12 00:00:00,57.4443359375,47.84099578857422,-6.828546878306142,0.4521288507870956
2018-04-13 00:00:00,57.18072509765625,47.76564025878906,-6.990919918736012,0.29569949568109755
2018-04-16 00:00:00,57.70331954956055,47.85774230957031,-6.592061693876815,0.6643980330019192
2018-04-17 00:00:00,58.30455017089844,48.06705856323242,-6.2720409182228,0.9558311957534756
2018-04-18 00:00:00,58.4617919921875,48.343353271484375,-6.485992403289345,0.7532242165182652
2018-04-19 00:00:00,58.08255386352539,48.134033203125,-6.584015561341005,0.6571384468814201
2018-04-20 00:00:00,57.76806640625,47.83261489868164,-6.493556945887406,0.7324783565168161
2018-04-23 00:00:00,57.657073974609375,47.69029235839844,-6.4133434922221255,0.7997541870382644
2018-04-24 00:00:00,57.37958908081055,47.48935317993164,-6.420872879079248,0.7922626693095791
2018-04-25 00:00:00,57.24547576904297,47.33863830566406,-6.3525054670924845,0.8643002487278525
2018-04-26 00:00:00,57.55532836914063,47.68192672729492,-6.503850133728399,0.7372889577341779
2018-04-27 00:00:00,57.485965728759766,47.79913330078125,-6.7306761428949216,0.5370112557958783
2018-04-30 00:00:00,56.98648834228516,47.56470489501953,-6.915206292091952,0.37651616916047115
2018-05-01 00:00:00,57.23159408569336,47.45586013793945,-6.52387101893401,0.7536481848992244
2018-05-02 00:00:00,57.398094177246094,47.33026123046875,-6.188632720147183,1.0738164615179255
2018-05-03 00:00:00,57.10210800170898,47.43073654174805,-6.6196043365450095,0.6723911606013315
2018-05-04 00:00:00,57.81893157958984,47.57307052612305,-6.094002018749748,1.1732716065417326
2018-05-07 00:00:00,58.32304000854492,47.49771118164063,-5.488650665454216,1.7241865044556577
2018-05-08 00:00:00,58.61440658569336,47.62331771850586,-5.366032545392997,1.8014687519005665
2018-05-09 00:00:00,58.93814086914063,47.67353820800781,-5.109767920206529,1.9896846044449545
2018-05-10 00:00:00,59.22951126098633,48.16752624511719,-5.482055019142493,1.6134907445089501
2018-05-11 00:00:00,59.3959846496582,48.22613143920898,-5.394315877326704,1.6723125683694633
2018-05-14 00:00:00,59.16475296020508,48.2763671875,-5.693037724746915,1.3948720405334876
2018-05-15 00:00:00,59.17399978637695,47.824256896972656,-5.076394851651116,1.9052607542129827
2018-05-16 00:00:00,59.75672149658203,48.058685302734375,-4.808620378723603,2.0896390066591914
2018-05-17 00:00:00,60.10358428955078,47.94984436035156,-4.315533180931681,2.4302189508773595
2018-05-18 00:00:00,60.14982223510742,47.740516662597656,-3.9880700149114574,2.5935511747343742
2018-05-21 00:00:00,60.54293823242188,48.058685302734375,-4.022403642883752,2.467430567875292
2018-05-22 00:00:00,60.12208938598633,48.041934967041016,-4.420748936761527,2.0881021458309004
2018-05-23 00:00:00,60.20070266723633,47.631683349609375,-3.790975427812505,2.47228559457943
2018-05-24 00:00:00,60.21919631958008,47.4642219543457,-3.5475026240831937,2.538633047368505
2018-05-25 00:00:00,60.09895706176758,47.28839874267578,-3.431528891474237,2.5097708790062505
2018-05-29 00:00:00,60.02033996582031,46.35904312133789,-2.261585752420565,3.0
2018-05-30 00:00:00,60.94991302490234,46.96187973022461,-2.1419048387965134,3.0
2018-05-31 00:00:00,60.45505905151367,46.78605651855469,-2.400545821763714,2.7237344447749674
2018-06-01 00:00:00,60.90366363525391,47.21305465698242,-2.5255998933537143,2.535031807381092
2018-06-04 00:00:00,61.18115615844727,47.38887023925781,-2.4843101107286785,2.45709767968917
2018-06-05 00:00:00,61.5835189819336,47.28839874267578,-1.946966971308214,2.64223934958239
2018-06-06 00:00:00,61.99974060058594,47.77400970458984,-2.183148504695353,2.4087250189578535
2018-06-07 00:00:00,61.67137908935547,47.39725112915039,-2.0053466434892258,2.4057614010066355
2018-06-08 00:00:00,61.84249496459961,47.4642219543457,-1.9242039790636625,2.358960398762355
2018-06-11 00:00:00,61.97197723388672,47.67353820800781,-2.0759315554604427,2.2043138360848262
2018-06-12 00:00:00,62.235599517822266,47.47260665893555,-1.5423640144363162,2.385549316275214
2018-06-13 00:00:00,61.99974060058594,47.43911743164063,-1.7332312013367996,2.2129229947764424
2018-06-14 00:00:00,62.35123443603516,47.26328659057617,-1.1455141256129693,2.40449830420407
2018-06-15 00:00:00,62.33271026611328,46.945125579833984,-0.7365989201012226,2.495791998729747
2018-06-18 00:00:00,62.64722442626953,46.57673645019531,0.07283452360259446,2.746896485500536
2018-06-19 00:00:00,62.67959213256836,46.09112548828125,0.7576053819409054,2.9052382618798105
2018-06-20 00:00:00,63.17441940307617,46.2250862121582,1.0724606061787227,2.8999138876828954
2018-06-21 00:00:00,62.5177116394043,45.79808807373047,0.9894114978370823,2.7387754718031303
2018-06-22 00:00:00,62.30498123168945,46.28309631347656,0.12508767648041896,2.3059529541288866
2018-06-25 00:00:00,61.33376693725586,45.64826965332031,0.006743161699631628,2.191306499905336
2018-06-26 00:00:00,61.73150253295898,45.7075080871582,0.32489377273644493,2.244117086016935
2018-06-27 00:00:00,60.70481491088867,45.14039611816406,0.06010335881970974,2.078656495073996
2018-06-28 00:00:00,60.89224624633789,45.36894226074219,-0.059509906241594024,1.9742941118103068
2018-06-29 00:00:00,60.88297653198242,45.79215621948242,-0.6373543487723694,1.7169156301153028
2018-07-02 00:00:00,61.27735137939453,45.30968475341797,0.4052058361141917,2.0455477484402094
2018-07-03 00:00:00,61.46758270263672,45.41126251220703,0.4589706147176713,2.003825816929884
2018-07-05 00:00:00,62.18675231933594,45.7075080871582,0.7801435591134052,2.0561363416096126
2018-07-06 00:00:00,62.73887252807617,45.95298004150391,1.0024798681632205,2.0724212153533648
2018-07-09 00:00:00,63.142520904541016,46.44391250610352,0.7465758200269548,1.9267610265998671
2018-07-10 00:00:00,62.81774139404297,46.44391250610352,0.4217963095289079,1.7681689310911584
2018-07-11 00:00:00,62.33984756469727,45.68212127685547,0.9673451907812805,1.9057645031845016
2018-07-12 00:00:00,62.55792999267578,46.07147979736328,0.6623366138708207,1.7564092960980047
2018-07-13 00:00:00,62.46512985229492,46.215370178222656,0.37622424336483107,1.6199537753489666
2018-07-16 00:00:00,62.15426635742188,46.12227630615234,0.19042945644444131,1.5219667945904352
2018-07-17 00:00:00,62.44657516479492,46.27462387084961,0.27806407149224555,1.5181979459431043
2018-07-18 00:00:00,62.641448974609375,46.26616668701172,0.4842998435067898,1.5532180140427907
2018-07-19 00:00:00,63.08685302734375,46.02915954589844,1.248115583878345,1.7664020899818442
2018-07-20 00:00:00,62.80381774902344,46.38466644287109,0.487467899028843,1.4807355956278776
2018-07-23 00:00:00,62.91519546508789,46.23230743408203,0.8035351821982104,1.5520329681979794
2018-07-24 00:00:00,62.2470703125,46.57933807373047,-0.3308147900859524,1.1529173381410307
2018-07-25 00:00:00,62.39089584350586,47.06181335449219,-0.8351797214811114,0.9658794545002264
