Date,Open,High,Low,Close,Adj Close,Volume,DXY,lrets,lrets_prod,range,lrets_T1,lrets_T2,lrets_T3,lrets_T4,lrets_T5,lrets_T6,lrets_T7
2014-09-29,376.9280090332031,385.21099853515625,372.239990234375,375.4670104980469,375.4670104980469,7.574360746125013e-05,0.031578701940638165,-0.004554565208133669,-0.17900921805206382,0.034845821623341156,-0.05753862134517328,-0.05753862134517328,-0.05753862134517328,-0.05753862134517328,-0.05753862134517328,-0.05753862134517328,-0.05753862134517328
2014-09-30,376.0880126953125,390.97698974609375,373.4429931640625,386.9440002441406,386.9440002441406,8.20394452744188e-05,0.04346346050719285,0.03010936786854685,-0.15391379682303163,0.046952270903441784,-0.004554565208133669,-0.004554565208133669,-0.004554565208133669,-0.004554565208133669,-0.004554565208133669,-0.004554565208133669,-0.004554565208133669
2014-10-01,387.427001953125,391.3789978027344,380.7799987792969,383.614990234375,383.614990234375,5.788327067437235e-05,0.04448209488428967,-0.008640560327416795,-0.16119296238115788,0.02783496784866779,0.03010936786854685,0.03010936786854685,0.03010936786854685,0.03010936786854685,0.03010936786854685,0.03010936786854685,0.03010936786854685
2014-10-02,383.9880065917969,385.49700927734375,372.9460144042969,375.0719909667969,375.0719909667969,4.519899243718782e-05,0.031918333087223694,-0.022521436563615105,-0.17987296209555648,0.03365365063116288,-0.008640560327416795,-0.008640560327416795,-0.008640560327416795,-0.008640560327416795,-0.008640560327416795,-0.008640560327416795,-0.008640560327416795
2014-10-03,375.1809997558594,377.69500732421875,357.8590087890625,359.5119934082031,359.5119934082031,7.119468228532518e-05,0.06893035618525056,-0.042370445494222315,-0.21389622966783306,0.0554296470061717,-0.022521436563615105,-0.022521436563615105,-0.022521436563615105,-0.022521436563615105,-0.022521436563615105,-0.022521436563615105,-0.022521436563615105
2014-10-04,359.8919982910156,364.48699951171875,325.885986328125,328.8659973144531,328.8659973144531,0.00011773903394601221,0.06893035618525056,-0.0890971731632362,-0.28090632534363447,0.1184494418386175,-0.042370445494222315,-0.042370445494222315,-0.042370445494222315,-0.042370445494222315,-0.042370445494222315,-0.042370445494222315,-0.042370445494222315
2014-10-05,328.9159851074219,341.8009948730469,289.2959899902344,320.510009765625,320.510009765625,0.00022051823293141385,0.06893035618525056,-0.02573685720834996,-0.2991774079150693,0.18149233553007393,-0.0890971731632362,-0.0890971731632362,-0.0890971731632362,-0.0890971731632362,-0.0890971731632362,-0.0890971731632362,-0.0890971731632362
2014-10-06,320.3890075683594,345.1340026855469,302.55999755859375,330.0790100097656,330.0790100097656,0.00020827674903687853,0.035653498511684756,0.029418542484082596,-0.2782539691754683,0.14071260401404606,-0.02573685720834996,-0.02573685720834996,-0.02573685720834996,-0.02573685720834996,-0.02573685720834996,-0.02573685720834996,-0.02573685720834996
2014-10-07,330.5840148925781,339.24700927734375,320.48199462890625,336.18701171875,336.18701171875,0.00012333337136562452,0.034295232988002855,0.018335537549769843,-0.26489830021124516,0.05855247709053346,0.029418542484082596,0.029418542484082596,0.029418542484082596,0.029418542484082596,0.029418542484082596,0.029418542484082596,0.029418542484082596
2014-10-08,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,352.94000244140625,0.00013910829735622326,0.021731730253596204,0.048630490107531996,-0.22826645089080622,0.08305936148017934,0.018335537549769843,0.018335537549769843,0.018335537549769843,0.018335537549769843,0.018335537549769843,0.018335537549769843,0.018335537549769843
2014-10-09,352.74798583984375,382.72601318359375,347.68701171875,365.0260009765625,365.0260009765625,0.00022146707632319867,0.029201802039859448,0.03367050886515816,-0.2018393797751905,0.10077742418859015,0.048630490107531996,0.048630490107531996,0.048630490107531996,0.048630490107531996,0.048630490107531996,0.048630490107531996,0.048630490107531996
2014-10-10,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,361.56201171875,0.00010756471385945236,0.042444826130096036,-0.009535019685869594,-0.20941368902184943,0.06262405009488248,0.03367050886515816,0.03367050886515816,0.03367050886515816,0.03367050886515816,0.03367050886515816,0.03367050886515816,0.03367050886515816
2014-10-11,361.36199951171875,367.1910095214844,355.95098876953125,362.29901123046875,362.29901123046875,2.117217656121717e-05,0.042444826130096036,0.002036301839769173,-0.20780217645615529,0.031577439328959844,-0.009535019685869594,-0.009535019685869594,-0.009535019685869594,-0.009535019685869594,-0.009535019685869594,-0.009535019685869594,-0.009535019685869594
2014-10-12,362.6059875488281,379.4330139160156,356.1440124511719,378.54901123046875,378.54901123046875,3.316093795816163e-05,0.042444826130096036,0.04387568380252532,-0.1722701594383157,0.06539209042026717,0.002036301839769173,0.002036301839769173,0.002036301839769173,0.002036301839769173,0.002036301839769173,0.002036301839769173,0.002036301839769173
2014-10-13,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,390.41400146484375,8.35042761124664e-05,0.026145898908569,0.030862165749712976,-0.14632634190451177,0.07679381986309242,0.04387568380252532,0.04387568380252532,0.04387568380252532,0.04387568380252532,0.04387568380252532,0.04387568380252532,0.04387568380252532
2014-10-14,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,400.8699951171875,9.28218083503569e-05,0.03938866393614626,0.02642945473533767,-0.1234634160956809,0.052064255330597886,0.030862165749712976,0.030862165749712976,0.030862165749712976,0.030862165749712976,0.030862165749712976,0.030862165749712976,0.030862165749712976
2014-10-15,400.9549865722656,402.22698974609375,388.7659912109375,394.77301025390625,394.77301025390625,5.5141378599964224e-05,0.016638299305452797,-0.015326230901940996,-0.136794995783042,0.034624938496362834,0.02642945473533767,0.02642945473533767,0.02642945473533767,0.02642945473533767,0.02642945473533767,0.02642945473533767,0.02642945473533767
2014-10-16,394.51800537109375,398.8070068359375,373.07000732421875,382.5559997558594,382.5559997558594,6.005045669930722e-05,0.01154486835730939,-0.031435894996154054,-0.16350853577834834,0.06898705070480737,-0.015326230901940996,-0.015326230901940996,-0.015326230901940996,-0.015326230901940996,-0.015326230901940996,-0.015326230901940996,-0.015326230901940996
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.75799560546875,383.75799560546875,2.1900175548031343e-05,0.017996564829135142,0.0031370869973757617,-0.1608802688870441,0.026876091346322406,-0.031435894996154054,-0.031435894996154054,-0.031435894996154054,-0.031435894996154054,-0.031435894996154054,-0.031435894996154054,-0.031435894996154054
2014-10-18,383.97601318359375,395.1579895019531,378.97100830078125,391.4419860839844,391.4419860839844,1.5677565030209543e-05,0.017996564829135142,0.01982518661870101,-0.14407856547488807,0.042712980271896184,0.0031370869973757617,0.0031370869973757617,0.0031370869973757617,0.0031370869973757617,0.0031370869973757617,0.0031370869973757617,0.0031370869973757617
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,389.5459899902344,0.0,0.017996564829135142,-0.004855387987120306,-0.14822432334989621,0.019360484128185584,0.01982518661870101,0.01982518661870101,0.01982518661870101,0.01982518661870101,0.01982518661870101,0.01982518661870101,0.01982518661870101
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,2.9930389029590558e-05,0.009846971687041961,-0.017351722052715512,-0.16287660931883996,0.03128073424458244,-0.004855387987120306,-0.004855387987120306,-0.004855387987120306,-0.004855387987120306,-0.004855387987120306,-0.004855387987120306,-0.004855387987120306
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,2.357614033881058e-05,0.022071102337522408,0.009436987957972875,-0.15493929268678241,0.031016087689813343,-0.017351722052715512,-0.017351722052715512,-0.017351722052715512,-0.017351722052715512,-0.017351722052715512,-0.017351722052715512,-0.017351722052715512
2014-10-22,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,383.1579895019531,1.6317235372831e-05,0.03667213288878157,-0.008619789324393464,-0.16219223363048563,0.016552027518185852,0.009436987957972875,0.009436987957972875,0.009436987957972875,0.009436987957972875,0.009436987957972875,0.009436987957972875,0.009436987957972875
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,5.8531488950302785e-05,0.04006766716665755,-0.06675031813644425,-0.2162905436375916,0.08023917695593052,-0.008619789324393464,-0.008619789324393464,-0.008619789324393464,-0.008619789324393464,-0.008619789324393464,-0.008619789324393464,-0.008619789324393464
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,2.755605808746825e-05,0.03633276080485581,-0.00020087830465635576,-0.21644795805342898,0.031247813571242178,-0.06675031813644425,-0.06675031813644425,-0.06675031813644425,-0.06675031813644425,-0.06675031813644425,-0.06675031813644425,-0.06675031813644425
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,3.479843704905049e-05,0.03633276080485581,-0.031390769190214725,-0.24066221889198547,0.04953373241739456,-0.00020087830465635576,-0.00020087830465635576,-0.00020087830465635576,-0.00020087830465635576,-0.00020087830465635576,-0.00020087830465635576,-0.00020087830465635576
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,1.526640943804796e-05,0.03633276080485581,0.021178223352178425,-0.2244092972330496,0.044456616460207155,-0.031390769190214725,-0.031390769190214725,-0.031390769190214725,-0.031390769190214725,-0.031390769190214725,-0.031390769190214725,-0.031390769190214725
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,2.0282621634863417e-05,0.028522798809347716,-0.004846733365239283,-0.22815928363695492,0.025222330720561903,0.021178223352178425,0.021178223352178425,0.021178223352178425,0.021178223352178425,0.021178223352178425,0.021178223352178425,0.021178223352178425
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,5.5029030263173265e-06,0.02546689567805771,0.013028475982844394,-0.21803758340912105,0.020712952831654086,-0.004846733365239283,-0.004846733365239283,-0.004846733365239283,-0.004846733365239283,-0.004846733365239283,-0.004846733365239283,-0.004846733365239283
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,3.498421213296549e-05,0.04380283259111861,-0.06357224291092703,-0.26620152341654546,0.06706572559960078,0.013028475982844394,0.013028475982844394,0.013028475982844394,0.013028475982844394,0.013028475982844394,0.013028475982844394,0.013028475982844394
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,6.913377556453187e-05,0.05059416020952989,0.028534896464091998,-0.2449610537784097,0.047276417740146126,-0.06357224291092703,-0.06357224291092703,-0.06357224291092703,-0.06357224291092703,-0.06357224291092703,-0.06357224291092703,-0.06357224291092703
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,1.8893297541045062e-05,0.07538179359441655,-0.02043287172521867,-0.2602321205350008,0.032339534059792285,0.028534896464091998,0.028534896464091998,0.028534896464091998,0.028534896464091998,0.028534896464091998,0.028534896464091998,0.028534896464091998
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,3.06660811563828e-05,0.07538179359441655,-0.037868067090557754,-0.2877219224630905,0.06065627218918035,-0.02043287172521867,-0.02043287172521867,-0.02043287172521867,-0.02043287172521867,-0.02043287172521867,-0.02043287172521867,-0.02043287172521867
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,7.661940021497643e-06,0.07538179359441655,0.0004389084643792419,-0.2874092289689769,0.026273541530855038,-0.037868067090557754,-0.037868067090557754,-0.037868067090557754,-0.037868067090557754,-0.037868067090557754,-0.037868067090557754,-0.037868067090557754
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,2.004185484666069e-05,0.08998282414567615,0.005086850113011883,-0.28377515135706377,0.026179798320938197,0.0004389084643792419,0.0004389084643792419,0.0004389084643792419,0.0004389084643792419,0.0004389084643792419,0.0004389084643792419,0.0004389084643792419
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,2.7754940002457016e-05,0.07877758693495185,0.008929583542813927,-0.2773509215749903,0.020579747342384325,0.005086850113011883,0.005086850113011883,0.005086850113011883,0.005086850113011883,0.005086850113011883,0.005086850113011883,0.005086850113011883
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,3.961291801977419e-05,0.09439725186330827,0.02685022019464371,-0.2576847962831247,0.0383629445336906,0.008929583542813927,0.008929583542813927,0.008929583542813927,0.008929583542813927,0.008929583542813927,0.008929583542813927,0.008929583542813927
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,3.670605083250289e-05,0.11375208221612532,0.028469860439230645,-0.2362474752135688,0.04296974122677377,0.02685022019464371,0.02685022019464371,0.02685022019464371,0.02685022019464371,0.02685022019464371,0.02685022019464371,0.02685022019464371
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,3.1113422999552376e-05,0.10118832041905979,-0.01987907050661142,-0.2512802516441932,0.032056064852532096,0.028469860439230645,0.028469860439230645,0.028469860439230645,0.028469860439230645,0.028469860439230645,0.028469860439230645,0.028469860439230645
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,7.467759469828814e-06,0.10118832041905979,0.008934452738033633,-0.24456087817358718,0.014256800617783005,-0.01987907050661142,-0.01987907050661142,-0.01987907050661142,-0.01987907050661142,-0.01987907050661142,-0.01987907050661142,-0.01987907050661142
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,5.2116834864139396e-05,0.10118832041905979,0.050171934079645264,-0.2056921292992271,0.05626934081571222,0.008934452738033633,0.008934452738033633,0.008934452738033633,0.008934452738033633,0.008934452738033633,0.008934452738033633,0.008934452738033633
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,366.92401123046875,6.9909358046766e-05,0.10696075459771448,0.01002490925623583,-0.1976892177664623,0.04825751314869842,0.050171934079645264,0.050171934079645264,0.050171934079645264,0.050171934079645264,0.050171934079645264,0.050171934079645264,0.050171934079645264
2014-11-11,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,367.69500732421875,2.8277503658745543e-05,0.09745315499459828,0.002099037344141317,-0.19600336876191993,0.02082563545464211,0.01002490925623583,0.01002490925623583,0.01002490925623583,0.01002490925623583,0.01002490925623583,0.01002490925623583,0.01002490925623583
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,0.00011359813012003556,0.10730038574430001,0.14144374235950072,-0.0738475800052596,0.1677595667388614,0.002099037344141317,0.002099037344141317,0.002099037344141317,0.002099037344141317,0.002099037344141317,0.002099037344141317,0.002099037344141317
2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,0.000151100192995381,0.1022069547961566,-0.006694405456441629,-0.0800269132607867,0.13953326834042423,0.14144374235950072,0.14144374235950072,0.14144374235950072,0.14144374235950072,0.14144374235950072,0.14144374235950072,0.14144374235950072
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,6.745638611820113e-05,0.09745315499459828,-0.05600854991385603,-0.1301368798087218,0.08956340374625071,-0.006694405456441629,-0.006694405456441629,-0.006694405456441629,-0.006694405456441629,-0.006694405456441629,-0.006694405456441629,-0.006694405456441629
2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,376.13299560546875,2.796009040187236e-05,0.09745315499459828,-0.056051804516045835,-0.17755298456464574,0.09304386951260946,-0.05600854991385603,-0.05600854991385603,-0.05600854991385603,-0.05600854991385603,-0.05600854991385603,-0.05600854991385603,-0.05600854991385603
2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,387.8819885253906,1.7070308297351492e-05,0.09745315499459828,0.0307583475088815,-0.1518628050955293,0.04323794834980288,-0.056051804516045835,-0.056051804516045835,-0.056051804516045835,-0.056051804516045835,-0.056051804516045835,-0.056051804516045835,-0.056051804516045835
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,0.00010144752785244122,0.11103555116876107,-0.00122276592224785,-0.15289924456428128,0.08661408347592303,0.0307583475088815,0.0307583475088815,0.0307583475088815,0.0307583475088815,0.0307583475088815,0.0307583475088815,0.0307583475088815
2014-11-18,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,375.197998046875,7.495947704570704e-05,0.09915105166486615,-0.032024492730085764,-0.1795974368208667,0.057353889501332134,-0.00122276592224785,-0.00122276592224785,-0.00122276592224785,-0.00122276592224785,-0.00122276592224785,-0.00122276592224785,-0.00122276592224785
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,380.55499267578125,3.7090137969186056e-05,0.10152795156564487,0.014176812837002903,-0.1678839091704808,0.033659069865842106,-0.032024492730085764,-0.032024492730085764,-0.032024492730085764,-0.032024492730085764,-0.032024492730085764,-0.032024492730085764,-0.032024492730085764
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,5.504478695357283e-05,0.09949042374879191,-0.061544745368212604,-0.21755219448974816,0.07075485416132077,0.014176812837002903,0.014176812837002903,0.014176812837002903,0.014176812837002903,0.014176812837002903,0.014176812837002903,0.014176812837002903
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,6.819977138497146e-05,0.1239386850497528,-0.019732890613733702,-0.23284081105192012,0.04000731828750648,-0.061544745368212604,-0.061544745368212604,-0.061544745368212604,-0.061544745368212604,-0.061544745368212604,-0.061544745368212604,-0.061544745368212604
2014-11-22,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,352.9200134277344,2.6665078505563002e-05,0.1239386850497528,0.0058883821245041875,-0.22831015858151127,0.03979449570648397,-0.019732890613733702,-0.019732890613733702,-0.019732890613733702,-0.019732890613733702,-0.019732890613733702,-0.019732890613733702,-0.019732890613733702
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,2.631917213765991e-05,0.1239386850497528,0.04068049266746527,-0.19627015249846846,0.05003189364613925,0.0058883821245041875,0.0058883821245041875,0.0058883821245041875,0.0058883821245041875,0.0058883821245041875,0.0058883821245041875,0.0058883821245041875
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,7.127702737620161e-05,0.11850588201768364,0.02506062301536968,-0.17587367503138462,0.05601784767553242,0.04068049266746527,0.04068049266746527,0.04068049266746527,0.04068049266746527,0.04068049266746527,0.04068049266746527,0.04068049266746527
2014-11-25,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,375.3479919433594,5.564029297409793e-05,0.11069592002217554,-0.004128981904106339,-0.1792694623173312,0.05314258978275399,0.02506062301536968,0.02506062301536968,0.02506062301536968,0.02506062301536968,0.02506062301536968,0.02506062301536968,0.02506062301536968
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,3.614958037408877e-05,0.10016968604196297,-0.018765719594816287,-0.19452745013136008,0.03248077781213898,-0.004128981904106339,-0.004128981904106339,-0.004128981904106339,-0.004128981904106339,-0.004128981904106339,-0.004128981904106339,-0.004128981904106339
2014-11-27,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,369.6700134277344,8.073409037880558e-06,0.10016968604196297,0.003522897512379116,-0.1916848487323537,0.015504399494028043,-0.018765719594816287,-0.018765719594816287,-0.018765719594816287,-0.018765719594816287,-0.018765719594816287,-0.018765719594816287,-0.018765719594816287
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,4.852926725436357e-05,0.12563658172002068,0.018166490984887675,-0.17686640680943144,0.06802256081359093,0.003522897512379116,0.003522897512379116,0.003522897512379116,0.003522897512379116,0.003522897512379116,0.003522897512379116,0.003522897512379116
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,2.6957417824729865e-05,0.12563658172002068,-0.0025427473603651814,-0.17895676882321765,0.04153226464471893,0.018166490984887675,0.018166490984887675,0.018166490984887675,0.018166490984887675,0.018166490984887675,0.018166490984887675,0.018166490984887675
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9.345370007366718e-06,0.12563658172002068,0.006784023042740145,-0.17336785640335373,0.024692728579370993,-0.0025427473603651814,-0.0025427473603651814,-0.0025427473603651814,-0.0025427473603651814,-0.0025427473603651814,-0.0025427473603651814,-0.0025427473603651814
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,1.666399653406499e-05,0.11171455439927236,0.003163902586034823,-0.17074833105019072,0.01856532084983087,0.006784023042740145,0.006784023042740145,0.006784023042740145,0.006784023042740145,0.006784023042740145,0.006784023042740145,0.006784023042740145
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.31500244140625,381.31500244140625,1.8376717438072812e-05,0.13548381246972196,0.005443390244398497,-0.16622208271350192,0.01634186910400448,0.003163902586034823,0.003163902586034823,0.003163902586034823,0.003163902586034823,0.003163902586034823,0.003163902586034823,0.003163902586034823
2014-12-03,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,375.010009765625,2.1157645074591915e-05,0.14601004644993454,-0.01667309327292109,-0.18000848930139202,0.02318708489822341,0.005443390244398497,0.005443390244398497,0.005443390244398497,0.005443390244398497,0.005443390244398497,0.005443390244398497,0.005443390244398497
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,2.4546900631599577e-05,0.13718145007733007,-0.014520545533967717,-0.1918291842056291,0.02962808799834238,-0.01667309327292109,-0.01667309327292109,-0.01667309327292109,-0.01667309327292109,-0.01667309327292109,-0.01667309327292109,-0.01667309327292109
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,2.640522133297023e-05,0.15857380824700051,0.01942568211280815,-0.17597643815151598,0.03673480047255362,-0.014520545533967717,-0.014520545533967717,-0.014520545533967717,-0.014520545533967717,-0.014520545533967717,-0.014520545533967717,-0.014520545533967717
2014-12-06,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,374.7850036621094,3.119283329999272e-06,0.15857380824700051,-0.005505316911438858,-0.1805004844213448,0.020226692837244098,0.01942568211280815,0.01942568211280815,0.01942568211280815,0.01942568211280815,0.01942568211280815,0.01942568211280815,0.01942568211280815
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,1.6442804513139799e-06,0.15857380824700051,0.0008267924847559234,-0.17982264820427152,0.008082508446446646,-0.005505316911438858,-0.005505316911438858,-0.005505316911438858,-0.005505316911438858,-0.005505316911438858,-0.005505316911438858,-0.005505316911438858
2014-12-08,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,361.90899658203125,3.699582577167706e-05,0.14872657749729923,-0.035786540910186744,-0.20865497689464685,0.03908138448409049,0.0008267924847559234,0.0008267924847559234,0.0008267924847559234,0.0008267924847559234,0.0008267924847559234,0.0008267924847559234,0.0008267924847559234
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,7.693404964007972e-05,0.1368420779934043,-0.027139664971795558,-0.22984299730393631,0.05251759787404686,-0.035786540910186744,-0.035786540910186744,-0.035786540910186744,-0.035786540910186744,-0.035786540910186744,-0.035786540910186744,-0.035786540910186744
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,2.9955178036186576e-05,0.12258041952607046,-0.016760020464782286,-0.2426432783143594,0.01737765831095972,-0.027139664971795558,-0.027139664971795558,-0.027139664971795558,-0.027139664971795558,-0.027139664971795558,-0.027139664971795558,-0.027139664971795558
2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,350.5060119628906,7.555441320401154e-05,0.1358234436163075,0.011884754732860379,-0.23358857957412182,0.06669557805326676,-0.016760020464782286,-0.016760020464782286,-0.016760020464782286,-0.016760020464782286,-0.016760020464782286,-0.016760020464782286,-0.016760020464782286
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,3.155677580717776e-05,0.12563658172002068,0.005791883069589239,-0.2291367344055799,0.010570031174514938,0.011884754732860379,0.011884754732860379,0.011884754732860379,0.011884754732860379,0.011884754732860379,0.011884754732860379,0.011884754732860379
